"","site","elevation_ft","width_ft","Biology","Presence","Bio.Colors"
"1758","S",6.010792,82.937118,"Green_Algae",1,"seagreen"
"1759","S",6.010792,82.937118,"Brown_Algae",1,"chocolate4"
"1760","S",6.010792,82.937118,"Red_Algae",1,"firebrick"
"1761","S",6.010792,82.937118,"Barnacles",1,"bisque2"
"1762","S",6.010792,82.937118,"Anemone",1,"orange"
"1763","S",5.941891,85.781745,"Green_Algae",1,"seagreen"
"1764","S",5.941891,85.781745,"Brown_Algae",1,"chocolate4"
"1765","S",5.941891,85.781745,"Red_Algae",1,"firebrick"
"1766","S",5.941891,85.781745,"Barnacles",1,"bisque2"
"1767","S",5.941891,85.781745,"Anemone",1,"orange"
"1768","S",5.682692,88.688711,"Green_Algae",1,"seagreen"
"1769","S",5.682692,88.688711,"Red_Algae",1,"firebrick"
"1770","S",5.682692,88.688711,"Barnacles",1,"bisque2"
"1771","S",5.682692,88.688711,"Anemone",1,"orange"
"1772","S",5.5777,91.530057,"Green_Algae",1,"seagreen"
"1773","S",5.5777,91.530057,"Brown_Algae",1,"chocolate4"
"1774","S",5.5777,91.530057,"Red_Algae",1,"firebrick"
"1775","S",5.5777,91.530057,"Barnacles",1,"bisque2"
"1776","S",5.5777,91.530057,"Anemone",1,"orange"
"1777","S",5.475989,94.456709,"Green_Algae",1,"seagreen"
"1778","S",5.475989,94.456709,"Red_Algae",1,"firebrick"
"1779","S",5.475989,94.456709,"Barnacles",1,"bisque2"
"1780","S",5.475989,94.456709,"Z_marina",1,"green4"
"1781","S",5.475989,94.456709,"Anemone",1,"orange"
"1782","S",5.361154,97.317741,"Green_Algae",1,"seagreen"
"1783","S",5.361154,97.317741,"Barnacles",1,"bisque2"
"1784","S",5.361154,97.317741,"Z_marina",1,"green4"
"1785","S",5.361154,97.317741,"Anemone",1,"orange"
"1786","S",5.167575,100.241112,"Green_Algae",1,"seagreen"
"1787","S",5.167575,100.241112,"Barnacles",1,"bisque2"
"1788","S",5.167575,100.241112,"Anemone",1,"orange"
"1789","S",5.098674,103.049648,"Green_Algae",1,"seagreen"
"1790","S",5.098674,103.049648,"Brown_Algae",1,"chocolate4"
"1791","S",5.098674,103.049648,"Barnacles",1,"bisque2"
"1792","S",5.098674,103.049648,"Anemone",1,"orange"
"1793","S",5.288972,105.956614,"Green_Algae",1,"seagreen"
"1794","S",5.288972,105.956614,"Barnacles",1,"bisque2"
"1795","S",5.288972,105.956614,"Anemone",1,"orange"
"1796","S",5.154451,108.742183,"Green_Algae",1,"seagreen"
"1797","S",5.154451,108.742183,"Anemone",1,"orange"
"1798","S",5.092112,111.58681,"Green_Algae",1,"seagreen"
"1799","S",5.092112,111.58681,"Anemone",1,"orange"
"1800","S",5.029773,114.454404,"Green_Algae",1,"seagreen"
"1801","S",5.029773,114.454404,"Anemone",1,"orange"
"1802","S",4.928062,117.305593,"Green_Algae",1,"seagreen"
"1803","S",4.928062,117.305593,"Red_Algae",1,"firebrick"
"1804","S",4.928062,117.305593,"Anemone",1,"orange"
"1805","S",4.842756,120.156782,"Green_Algae",1,"seagreen"
"1806","S",4.842756,120.156782,"Anemone",1,"orange"
"1807","S",4.806665,123.007971,"Green_Algae",1,"seagreen"
"1808","S",4.806665,123.007971,"Anemone",1,"orange"
"1809","S",4.764012,125.836193,"Green_Algae",1,"seagreen"
"1810","S",4.764012,125.836193,"Red_Algae",1,"firebrick"
"1811","S",4.764012,125.836193,"Anemone",1,"orange"
"1812","S",4.711516,128.710349,"Green_Algae",1,"seagreen"
"1813","S",4.711516,128.710349,"Anemone",1,"orange"
"1814","S",4.62621,131.479513,"Green_Algae",1,"seagreen"
"1815","S",4.62621,131.479513,"Anemone",1,"orange"
"1816","S",4.570433,134.373355,"Green_Algae",1,"seagreen"
"1817","S",4.570433,134.373355,"Red_Algae",1,"firebrick"
"1818","S",4.570433,134.373355,"Anemone",1,"orange"
"1819","S",4.485127,137.296726,"Green_Algae",1,"seagreen"
"1820","S",4.485127,137.296726,"Anemone",1,"orange"
"1821","S",4.317796,140.223378,"Green_Algae",1,"seagreen"
"1822","S",4.317796,140.223378,"Red_Algae",1,"firebrick"
"1823","S",4.317796,140.223378,"Anemone",1,"orange"
"1824","S",4.160308,143.146749,"Green_Algae",1,"seagreen"
"1825","S",4.160308,143.146749,"Anemone",1,"orange"
"1826","S",3.97001,146.099649,"Green_Algae",1,"seagreen"
"1827","S",3.97001,146.099649,"Z_japonica",1,"green2"
"1828","S",3.97001,146.099649,"Anemone",1,"orange"
"1829","S",3.947043,148.940995,"Green_Algae",1,"seagreen"
"1830","S",3.947043,148.940995,"Z_japonica",1,"green2"
"1831","S",3.884704,151.808589,"Green_Algae",1,"seagreen"
"1832","S",3.884704,151.808589,"Z_japonica",1,"green2"
"1833","S",3.865018,154.676183,"Green_Algae",1,"seagreen"
"1834","S",3.865018,154.676183,"Z_japonica",1,"green2"
"1835","S",3.819084,157.510967,"Green_Algae",1,"seagreen"
"1836","S",3.819084,157.510967,"Z_japonica",1,"green2"
"1837","S",3.77315,160.404809,"Green_Algae",1,"seagreen"
"1838","S",3.77315,160.404809,"Z_japonica",1,"green2"
"1839","S",3.77315,160.404809,"Z_marina",1,"green4"
"1840","S",3.694406,163.22975,"Green_Algae",1,"seagreen"
"1841","S",3.694406,163.22975,"Z_japonica",1,"green2"
"1842","S",3.632067,166.080939,"Green_Algae",1,"seagreen"
"1843","S",3.632067,166.080939,"Z_japonica",1,"green2"
"1844","S",3.632067,166.080939,"Z_marina",1,"green4"
"1845","S",3.592695,168.915723,"Green_Algae",1,"seagreen"
"1846","S",3.592695,168.915723,"Z_japonica",1,"green2"
"1847","S",3.563166,171.812846,"Green_Algae",1,"seagreen"
"1848","S",3.563166,171.812846,"Z_japonica",1,"green2"
"1849","S",3.527075,174.650911,"Green_Algae",1,"seagreen"
"1850","S",3.527075,174.650911,"Z_japonica",1,"green2"
"1851","S",3.527075,174.650911,"Z_marina",1,"green4"
"1852","S",3.474579,177.564439,"Green_Algae",1,"seagreen"
"1853","S",3.474579,177.564439,"Z_japonica",1,"green2"
"1854","S",3.490984,180.405785,"Green_Algae",1,"seagreen"
"1855","S",3.490984,180.405785,"Z_japonica",1,"green2"
"1856","S",3.471298,183.266817,"Green_Algae",1,"seagreen"
"1857","S",3.471298,183.266817,"Z_japonica",1,"green2"
"1858","S",3.438488,186.157378,"Green_Algae",1,"seagreen"
"1859","S",3.438488,186.157378,"Z_japonica",1,"green2"
"1860","S",3.402397,189.031534,"Green_Algae",1,"seagreen"
"1861","S",3.402397,189.031534,"Z_japonica",1,"green2"
"1862","S",3.366306,191.869599,"Green_Algae",1,"seagreen"
"1863","S",3.366306,191.869599,"Z_japonica",1,"green2"
"1864","S",3.330215,194.66173,"Green_Algae",1,"seagreen"
"1865","S",3.330215,194.66173,"Z_japonica",1,"green2"
"1866","S",3.34662,197.470266,"Green_Algae",1,"seagreen"
"1867","S",3.34662,197.470266,"Z_japonica",1,"green2"
"1868","S",3.310529,200.23943,"Green_Algae",1,"seagreen"
"1869","S",3.310529,200.23943,"Red_Algae",1,"firebrick"
"1870","S",3.310529,200.23943,"Z_japonica",1,"green2"
"1871","S",3.326934,203.097181,"Green_Algae",1,"seagreen"
"1872","S",3.326934,203.097181,"Z_japonica",1,"green2"
"1873","S",3.202256,205.925403,"Green_Algae",1,"seagreen"
"1874","S",3.202256,205.925403,"Z_japonica",1,"green2"
"1875","S",3.218661,208.815964,"Green_Algae",1,"seagreen"
"1876","S",3.218661,208.815964,"Red_Algae",1,"firebrick"
"1877","S",3.218661,208.815964,"Z_japonica",1,"green2"
"1878","S",3.169446,211.726211,"Green_Algae",1,"seagreen"
"1879","S",3.169446,211.726211,"Z_japonica",1,"green2"
"1880","S",3.100545,214.54459,"Green_Algae",1,"seagreen"
"1881","S",3.100545,214.54459,"Red_Algae",1,"firebrick"
"1882","S",3.100545,214.54459,"Z_japonica",1,"green2"
"1883","S",3.113669,217.356407,"Green_Algae",1,"seagreen"
"1884","S",3.113669,217.356407,"Z_japonica",1,"green2"
"1885","S",3.113669,217.356407,"Z_marina",1,"green4"
"1886","S",3.100545,220.148538,"Green_Algae",1,"seagreen"
"1887","S",3.100545,220.148538,"Z_japonica",1,"green2"
"1888","S",3.100545,220.148538,"Z_marina",1,"green4"
"1889","S",3.077578,223.062066,"Green_Algae",1,"seagreen"
"1890","S",3.077578,223.062066,"Z_japonica",1,"green2"
"1891","S",3.077578,223.062066,"Z_marina",1,"green4"
"1892","S",3.08414,225.92966,"Green_Algae",1,"seagreen"
"1893","S",3.08414,225.92966,"Z_japonica",1,"green2"
"1894","S",3.08414,225.92966,"Z_marina",1,"green4"
"1895","S",3.071016,228.820221,"Green_Algae",1,"seagreen"
"1896","S",3.071016,228.820221,"Red_Algae",1,"firebrick"
"1897","S",3.071016,228.820221,"Z_japonica",1,"green2"
"1898","S",3.057892,231.589385,"Green_Algae",1,"seagreen"
"1899","S",3.057892,231.589385,"Z_japonica",1,"green2"
"1900","S",3.057892,231.589385,"Z_marina",1,"green4"
"1901","S",3.044768,234.424169,"Green_Algae",1,"seagreen"
"1902","S",3.044768,234.424169,"Z_japonica",1,"green2"
"1903","S",2.949619,237.28192,"Green_Algae",1,"seagreen"
"1904","S",2.949619,237.28192,"Red_Algae",1,"firebrick"
"1905","S",2.949619,237.28192,"Z_japonica",1,"green2"
"1906","S",2.949619,237.28192,"Z_marina",1,"green4"
"1907","S",2.995553,240.146233,"Green_Algae",1,"seagreen"
"1908","S",2.995553,240.146233,"Z_japonica",1,"green2"
"1909","S",2.995553,240.146233,"Z_marina",1,"green4"
"1910","S",2.959462,243.036794,"Green_Algae",1,"seagreen"
"1911","S",2.959462,243.036794,"Red_Algae",1,"firebrick"
"1912","S",2.959462,243.036794,"Z_japonica",1,"green2"
"1913","S",2.874156,245.81252,"Green_Algae",1,"seagreen"
"1914","S",2.874156,245.81252,"Z_japonica",1,"green2"
"1915","S",2.874156,245.81252,"Z_marina",1,"green4"
"1916","S",2.870875,248.706362,"Green_Algae",1,"seagreen"
"1917","S",2.870875,248.706362,"Z_japonica",1,"green2"
"1918","S",2.870875,248.706362,"Z_marina",1,"green4"
"1919","S",2.864313,251.531303,"Green_Algae",1,"seagreen"
"1920","S",2.864313,251.531303,"Z_japonica",1,"green2"
"1921","S",2.864313,251.531303,"Z_marina",1,"green4"
"1922","S",2.828222,254.389054,"Green_Algae",1,"seagreen"
"1923","S",2.828222,254.389054,"Z_japonica",1,"green2"
"1924","S",2.828222,254.389054,"Z_marina",1,"green4"
"1925","S",2.742916,257.246805,"Green_Algae",1,"seagreen"
"1926","S",2.742916,257.246805,"Red_Algae",1,"firebrick"
"1927","S",2.742916,257.246805,"Z_japonica",1,"green2"
"1928","S",2.742916,257.246805,"Z_marina",1,"green4"
"1929","S",2.729792,260.088151,"Green_Algae",1,"seagreen"
"1930","S",2.729792,260.088151,"Z_japonica",1,"green2"
"1931","S",2.670734,262.847472,"Green_Algae",1,"seagreen"
"1932","S",2.670734,262.847472,"Red_Algae",1,"firebrick"
"1933","S",2.670734,262.847472,"Z_japonica",1,"green2"
"1934","S",2.706825,265.715066,"Green_Algae",1,"seagreen"
"1935","S",2.706825,265.715066,"Z_japonica",1,"green2"
"1936","S",2.706825,268.54985,"Green_Algae",1,"seagreen"
"1937","S",2.706825,268.54985,"Z_japonica",1,"green2"
"1938","S",2.69042,271.433849,"Green_Algae",1,"seagreen"
"1939","S",2.69042,271.433849,"Z_japonica",1,"green2"
"1940","S",2.69042,271.433849,"Z_marina",1,"green4"
"1941","S",2.588709,274.209575,"Green_Algae",1,"seagreen"
"1942","S",2.588709,274.209575,"Z_japonica",1,"green2"
"1943","S",2.588709,274.209575,"Z_marina",1,"green4"
"1944","S",2.542775,277.100136,"Green_Algae",1,"seagreen"
"1945","S",2.542775,277.100136,"Tube_Worms",1,"gold"
"1946","S",2.542775,277.100136,"Z_japonica",1,"green2"
"1947","S",2.52637,279.990697,"Green_Algae",1,"seagreen"
"1948","S",2.52637,279.990697,"Z_japonica",1,"green2"
"1949","S",2.52637,282.832043,"Green_Algae",1,"seagreen"
"1950","S",2.52637,282.832043,"Z_japonica",1,"green2"
"1951","S",2.52637,282.832043,"Z_marina",1,"green4"
"1952","S",2.470593,285.725885,"Green_Algae",1,"seagreen"
"1953","S",2.470593,285.725885,"Z_japonica",1,"green2"
"1954","S",2.470593,285.725885,"Z_marina",1,"green4"
"1955","S",2.418097,288.577074,"Green_Algae",1,"seagreen"
"1956","S",2.418097,288.577074,"Z_japonica",1,"green2"
"1957","S",2.418097,288.577074,"Z_marina",1,"green4"
"1958","S",2.42794,291.38561,"Green_Algae",1,"seagreen"
"1959","S",2.42794,291.38561,"Z_japonica",1,"green2"
"1960","S",2.42794,291.38561,"Z_marina",1,"green4"
"1961","S",2.368882,294.269609,"Green_Algae",1,"seagreen"
"1962","S",2.368882,294.269609,"Z_japonica",1,"green2"
"1963","S",2.368882,294.269609,"Z_marina",1,"green4"
"1964","S",2.32951,297.19298,"Green_Algae",1,"seagreen"
"1965","S",2.32951,297.19298,"Red_Algae",1,"firebrick"
"1966","S",2.32951,297.19298,"Z_japonica",1,"green2"
"1967","S",2.32951,297.19298,"Z_marina",1,"green4"
"1968","S",2.313105,300.017921,"Green_Algae",1,"seagreen"
"1969","S",2.313105,300.017921,"Red_Algae",1,"firebrick"
"1970","S",2.313105,300.017921,"Z_japonica",1,"green2"
"1971","S",2.250766,302.951135,"Green_Algae",1,"seagreen"
"1972","S",2.250766,302.951135,"Red_Algae",1,"firebrick"
"1973","S",2.250766,302.951135,"Z_japonica",1,"green2"
"1974","S",2.194989,305.713737,"Green_Algae",1,"seagreen"
"1975","S",2.194989,305.713737,"Red_Algae",1,"firebrick"
"1976","S",2.194989,305.713737,"Tube_Worms",1,"gold"
"1977","S",2.194989,305.713737,"Z_japonica",1,"green2"
"1978","S",2.194989,305.713737,"Z_marina",1,"green4"
"1979","S",2.201551,308.541959,"Green_Algae",1,"seagreen"
"1980","S",2.201551,308.541959,"Red_Algae",1,"firebrick"
"1981","S",2.201551,308.541959,"Z_japonica",1,"green2"
"1982","S",2.155617,311.347214,"Green_Algae",1,"seagreen"
"1983","S",2.155617,311.347214,"Red_Algae",1,"firebrick"
"1984","S",2.155617,311.347214,"Z_japonica",1,"green2"
"1985","S",2.155617,311.347214,"Z_marina",1,"green4"
"1986","S",2.119526,314.237775,"Green_Algae",1,"seagreen"
"1987","S",2.109683,317.095526,"Green_Algae",1,"seagreen"
"1988","S",2.093278,319.904062,"Green_Algae",1,"seagreen"
"1989","S",2.093278,319.904062,"Red_Algae",1,"firebrick"
"1990","S",2.093278,319.904062,"Z_marina",1,"green4"
"1991","S",2.063749,322.738846,"Green_Algae",1,"seagreen"
"1992","S",2.063749,322.738846,"Red_Algae",1,"firebrick"
"1993","S",2.063749,322.738846,"Z_japonica",1,"green2"
"1994","S",2.063749,322.738846,"Z_marina",1,"green4"
"1995","S",2.040782,325.613002,"Green_Algae",1,"seagreen"
"1996","S",2.040782,325.613002,"Red_Algae",1,"firebrick"
"1997","S",2.040782,325.613002,"Z_marina",1,"green4"
"1998","S",1.988286,328.480596,"Green_Algae",1,"seagreen"
"1999","S",1.988286,328.480596,"Z_marina",1,"green4"
"2000","S",1.985005,331.298975,"Green_Algae",1,"seagreen"
"2001","S",1.985005,331.298975,"Z_japonica",1,"green2"
"2002","S",1.985005,331.298975,"Z_marina",1,"green4"
"2003","S",1.971881,334.094387,"Green_Algae",1,"seagreen"
"2004","S",1.971881,334.094387,"Z_marina",1,"green4"
"2005","S",1.919385,336.870113,"Green_Algae",1,"seagreen"
"2006","S",1.919385,336.870113,"Z_marina",1,"green4"
"2007","S",1.843922,339.763955,"Green_Algae",1,"seagreen"
"2008","S",1.843922,339.763955,"Z_marina",1,"green4"
"2009","S",1.863608,342.529838,"Green_Algae",1,"seagreen"
"2010","S",1.863608,342.529838,"Z_marina",1,"green4"
"2011","S",1.801269,345.35806,"Green_Algae",1,"seagreen"
"2012","S",1.801269,345.35806,"Z_marina",1,"green4"
"2013","S",1.765178,348.225654,"Green_Algae",1,"seagreen"
"2014","S",1.735649,351.037471,"Green_Algae",1,"seagreen"
"2015","S",1.666748,353.88866,"Green_Algae",1,"seagreen"
"2016","S",1.666748,353.88866,"Z_marina",1,"green4"
"2017","S",1.653624,356.716882,"Green_Algae",1,"seagreen"
"2018","S",1.653624,356.716882,"Z_japonica",1,"green2"
"2019","S",1.656905,359.656658,"Green_Algae",1,"seagreen"
"2020","S",1.584723,362.589872,"Green_Algae",1,"seagreen"
"2021","S",1.515822,365.480433,"Green_Algae",1,"seagreen"
"2022","S",1.515822,365.480433,"Z_japonica",1,"green2"
"2023","S",1.515822,365.480433,"Z_marina",1,"green4"
"2024","S",1.519103,368.272564,"Green_Algae",1,"seagreen"
"2025","S",1.519103,368.272564,"Z_japonica",1,"green2"
"2026","S",1.450202,371.097505,"Green_Algae",1,"seagreen"
"2027","S",1.450202,371.097505,"Z_japonica",1,"green2"
"2028","S",1.450202,371.097505,"Z_marina",1,"green4"
"2029","S",1.446921,373.899479,"Green_Algae",1,"seagreen"
"2030","S",1.446921,373.899479,"Z_japonica",1,"green2"
"2031","S",1.446921,373.899479,"Z_marina",1,"green4"
"2032","S",1.417392,376.734263,"Green_Algae",1,"seagreen"
"2033","S",1.417392,376.734263,"Z_japonica",1,"green2"
"2034","S",1.417392,376.734263,"Z_marina",1,"green4"
"2035","S",1.404268,379.628105,"Green_Algae",1,"seagreen"
"2036","S",1.407549,382.443203,"Green_Algae",1,"seagreen"
"2037","U",17.596003,0,"Bare",1,"black"
"2038","U",16.933241,2.729792,"Bare",1,"black"
"2039","U",16.37219,5.482551,"Bare",1,"black"
"2040","U",15.817701,8.209062,"Bare",1,"black"
"2041","U",15.236964,11.060251,"Bare",1,"black"
"2042","U",14.748095,13.885192,"Bare",1,"black"
"2043","U",14.416714,16.614984,"Bare",1,"black"
"2044","U",13.776919,19.341495,"Bare",1,"black"
"2045","U",13.281488,22.071287,"Bare",1,"black"
"2046","U",12.802462,24.879823,"Bare",1,"black"
"2047","U",12.225006,27.652268,"Bare",1,"black"
"2048","U",11.8116,30.427994,"Bare",1,"black"
"2049","U",11.404756,33.20372,"Bare",1,"black"
"2050","U",10.915887,36.038504,"Bare",1,"black"
"2051","U",10.40077,38.791263,"Bare",1,"black"
"2052","U",9.911901,41.616204,"Bare",1,"black"
"2053","U",9.341007,44.355839,"Bare",1,"black"
"2054","U",8.819328,47.174218,"Bare",1,"black"
"2055","U",8.304211,49.949944,"Bare",1,"black"
"2056","U",7.835028,52.637083,"Bare",1,"black"
"2057","U",7.306787,55.379999,"Bare",1,"black"
"2058","U",6.827761,58.099948,"Bare",1,"black"
"2059","U",6.237181,60.842864,"Bare",1,"black"
"2060","U",5.702378,63.68421,"Barnacles",1,"bisque2"
"2061","U",5.174137,66.492746,"Green_Algae",1,"seagreen"
"2062","U",5.174137,66.492746,"Barnacles",1,"bisque2"
"2063","U",4.846037,69.284877,"Green_Algae",1,"seagreen"
"2064","U",4.846037,69.284877,"Red_Algae",1,"firebrick"
"2065","U",4.846037,69.284877,"Barnacles",1,"bisque2"
"2066","U",4.711516,72.077008,"Green_Algae",1,"seagreen"
"2067","U",4.711516,72.077008,"Barnacles",1,"bisque2"
"2068","U",4.711516,72.077008,"Z_marina",1,"green4"
"2069","U",4.383416,74.852734,"Green_Algae",1,"seagreen"
"2070","U",4.383416,74.852734,"Barnacles",1,"bisque2"
"2071","U",4.383416,74.852734,"Z_marina",1,"green4"
"2072","U",4.052035,77.66127,"Barnacles",1,"bisque2"
"2073","U",4.052035,77.66127,"Z_marina",1,"green4"
"2074","U",4.052035,77.66127,"Anemone",1,"orange"
"2075","U",3.819084,80.496054,"Barnacles",1,"bisque2"
"2076","U",3.819084,80.496054,"Z_marina",1,"green4"
"2077","U",3.540199,83.320995,"Barnacles",1,"bisque2"
"2078","U",3.540199,83.320995,"Z_marina",1,"green4"
"2079","U",3.267876,86.162341,"Barnacles",1,"bisque2"
"2080","U",3.267876,86.162341,"Z_marina",1,"green4"
"2081","U",2.939776,89.020092,"Barnacles",1,"bisque2"
"2082","U",2.939776,89.020092,"Z_marina",1,"green4"
"2083","U",2.69042,91.756446,"Barnacles",1,"bisque2"
"2084","U",2.69042,91.756446,"Z_marina",1,"green4"
"2085","U",2.470593,94.584668,"Barnacles",1,"bisque2"
"2086","U",2.470593,94.584668,"Z_marina",1,"green4"
"2087","U",2.204832,97.383361,"Barnacles",1,"bisque2"
"2088","U",2.204832,97.383361,"Tube_Worms",1,"gold"
"2089","U",2.204832,97.383361,"Z_marina",1,"green4"
"2090","U",1.896418,100.191897,"Barnacles",1,"bisque2"
"2091","U",1.896418,100.191897,"Tube_Worms",1,"gold"
"2092","U",1.896418,100.191897,"Z_marina",1,"green4"
"2093","U",1.67331,102.977466,"Green_Algae",1,"seagreen"
"2094","U",1.67331,102.977466,"Barnacles",1,"bisque2"
"2095","U",1.67331,102.977466,"Tube_Worms",1,"gold"
"2096","U",1.67331,102.977466,"Z_marina",1,"green4"
"2097","U",1.391144,105.77944,"Green_Algae",1,"seagreen"
"2098","U",1.391144,105.77944,"Barnacles",1,"bisque2"
"2099","U",1.391144,105.77944,"Tube_Worms",1,"gold"
"2100","U",1.391144,105.77944,"Z_marina",1,"green4"
"2101","U",1.223813,108.581414,"Green_Algae",1,"seagreen"
"2102","U",1.223813,108.581414,"Barnacles",1,"bisque2"
"2103","U",1.223813,108.581414,"Tube_Worms",1,"gold"
"2104","U",1.223813,108.581414,"Z_marina",1,"green4"
"2105","U",0.941647,111.38995,"Green_Algae",1,"seagreen"
"2106","U",0.941647,111.38995,"Barnacles",1,"bisque2"
"2107","U",0.941647,111.38995,"Tube_Worms",1,"gold"
"2108","U",0.941647,111.38995,"Z_marina",1,"green4"
"2109","U",0.689010000000003,114.198486,"Green_Algae",1,"seagreen"
"2110","U",0.689010000000003,114.198486,"Red_Algae",1,"firebrick"
"2111","U",0.689010000000003,114.198486,"Barnacles",1,"bisque2"
"2112","U",0.689010000000003,114.198486,"Tube_Worms",1,"gold"
"2113","U",0.689010000000003,114.198486,"Z_marina",1,"green4"
"2114","U",0.446216,116.961088,"Barnacles",1,"bisque2"
"2115","U",0.446216,116.961088,"Tube_Worms",1,"gold"
"2116","U",0.446216,116.961088,"Z_marina",1,"green4"
"2117","U",0.229670000000004,119.704004,"Green_Algae",1,"seagreen"
"2118","U",0.229670000000004,119.704004,"Barnacles",1,"bisque2"
"2119","U",0.229670000000004,119.704004,"Tube_Worms",1,"gold"
"2120","U",0.229670000000004,119.704004,"Z_marina",1,"green4"
"2121","U",-0.0459340000000008,122.496135,"Green_Algae",1,"seagreen"
"2122","U",-0.0459340000000008,122.496135,"Red_Algae",1,"firebrick"
"2123","U",-0.0459340000000008,122.496135,"Barnacles",1,"bisque2"
"2124","U",-0.0459340000000008,122.496135,"Tube_Worms",1,"gold"
"2125","U",-0.0459340000000008,122.496135,"Z_marina",1,"green4"
"2126","U",-0.223107999999999,125.330919,"Barnacles",1,"bisque2"
"2127","U",-0.223107999999999,125.330919,"Tube_Worms",1,"gold"
"2128","U",-0.223107999999999,125.330919,"Z_marina",1,"green4"
"2129","U",-0.613546999999998,128.073835,"Barnacles",1,"bisque2"
"2130","U",-0.613546999999998,128.073835,"Tube_Worms",1,"gold"
"2131","U",-0.613546999999998,128.073835,"Z_marina",1,"green4"
"2132","U",-0.931803999999999,130.842999,"Red_Algae",1,"firebrick"
"2133","U",-0.931803999999999,130.842999,"Tube_Worms",1,"gold"
"2134","U",-0.931803999999999,130.842999,"Z_marina",1,"green4"
"2135","U",-1.131945,133.73356,"Tube_Worms",1,"gold"
"2136","U",-1.131945,133.73356,"Z_marina",1,"green4"
"2137","U",-1.332086,136.568344,"Tube_Worms",1,"gold"
"2138","U",-1.332086,136.568344,"Z_marina",1,"green4"
"2139","U",-1.565037,139.439219,"Tube_Worms",1,"gold"
"2140","U",-1.565037,139.439219,"Z_marina",1,"green4"
"2141","U",-1.912823,142.247755,"Tube_Worms",1,"gold"
"2142","U",-1.912823,142.247755,"Z_marina",1,"green4"
"2143","P",27.570243,0,"Bare",1,"black"
"2144","P",27.320887,2.769164,"Bare",1,"black"
"2145","P",26.746712,5.47927,"Bare",1,"black"
"2146","P",26.303777,8.182814,"Bare",1,"black"
"2147","P",26.087231,10.988069,"Bare",1,"black"
"2148","P",25.703354,13.698175,"Bare",1,"black"
"2149","P",25.29651,16.473901,"Bare",1,"black"
"2150","P",25.004501,19.138073,"Green_Algae",1,"seagreen"
"2151","P",24.820765,21.999105,"Green_Algae",1,"seagreen"
"2152","P",24.820765,21.999105,"Barnacles",1,"bisque2"
"2153","P",24.620624,24.827327,"Green_Algae",1,"seagreen"
"2154","P",24.453293,27.596491,"Green_Algae",1,"seagreen"
"2155","P",24.299086,30.34925,"Green_Algae",1,"seagreen"
"2156","P",24.131755,33.141381,"Green_Algae",1,"seagreen"
"2157","P",24.030044,35.95976,"Green_Algae",1,"seagreen"
"2158","P",23.793812,38.804387,"Green_Algae",1,"seagreen"
"2159","P",23.567423,41.550584,"Green_Algae",1,"seagreen"
"2160","P",23.416497,44.375525,"Green_Algae",1,"seagreen"
"2161","P",23.255728,47.121722,"Green_Algae",1,"seagreen"
"2162","P",23.255728,47.121722,"Barnacles",1,"bisque2"
"2163","P",23.045744,49.93682,"Green_Algae",1,"seagreen"
"2164","P",23.045744,49.93682,"Barnacles",1,"bisque2"
"2165","P",22.894818,52.765042,"Green_Algae",1,"seagreen"
"2166","P",22.717644,55.583421,"Green_Algae",1,"seagreen"
"2167","P",22.494536,58.418205,"Green_Algae",1,"seagreen"
"2168","P",22.494536,58.418205,"Barnacles",1,"bisque2"
"2169","P",22.360015,61.161121,"Green_Algae",1,"seagreen"
"2170","P",22.360015,61.161121,"Barnacles",1,"bisque2"
"2171","P",22.209089,63.956533,"Green_Algae",1,"seagreen"
"2172","P",22.209089,63.956533,"Barnacles",1,"bisque2"
"2173","P",22.025353,66.781474,"Green_Algae",1,"seagreen"
"2174","P",22.025353,66.781474,"Barnacles",1,"bisque2"
"2175","P",21.874427,69.62282,"Green_Algae",1,"seagreen"
"2176","P",21.874427,69.62282,"Barnacles",1,"bisque2"
"2177","P",21.713658,72.385422,"Green_Algae",1,"seagreen"
"2178","P",21.713658,72.385422,"Barnacles",1,"bisque2"
"2179","P",21.631633,75.216925,"Green_Algae",1,"seagreen"
"2180","P",21.631633,75.216925,"Barnacles",1,"bisque2"
"2181","P",21.447897,78.094362,"Green_Algae",1,"seagreen"
"2182","P",21.447897,78.094362,"Barnacles",1,"bisque2"
"2183","P",21.310095,80.873369,"Green_Algae",1,"seagreen"
"2184","P",21.310095,80.873369,"Barnacles",1,"bisque2"
"2185","P",21.191979,83.6655,"Green_Algae",1,"seagreen"
"2186","P",21.191979,83.6655,"Barnacles",1,"bisque2"
"2187","P",21.034491,86.424821,"Green_Algae",1,"seagreen"
"2188","P",21.034491,86.424821,"Barnacles",1,"bisque2"
"2189","P",20.913094,89.315382,"Green_Algae",1,"seagreen"
"2190","P",20.913094,89.315382,"Barnacles",1,"bisque2"
"2191","P",20.794978,92.107513,"Green_Algae",1,"seagreen"
"2192","P",20.794978,92.107513,"Red_Algae",1,"firebrick"
"2193","P",20.794978,92.107513,"Barnacles",1,"bisque2"
"2194","P",20.611242,94.902925,"Green_Algae",1,"seagreen"
"2195","P",20.493126,97.64256,"Green_Algae",1,"seagreen"
"2196","P",20.493126,97.64256,"Barnacles",1,"bisque2"
"2197","P",20.397977,100.503592,"Green_Algae",1,"seagreen"
"2198","P",20.397977,100.503592,"Barnacles",1,"bisque2"
